annee,type_produit,nom_produit,quantite,prix,vecteur_id,country,annee_str,client,prix_total
2025,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,109,non renseigné,2025,109,0.0
2024,CHAMPAGNE,Rosé de Saignée (SSA) (Conv.Bio) Brut Nature 750 mL CRD,91,3420.0,109,non renseigné,2024,109,3420.0
2025,CHAMPAGNE,Rosé de Saignée (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,109,non renseigné,2025,109,0.0
2024,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Blanc (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",1,0.0,109,non renseigné,2024,109,0.0
2025,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Blanc (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",0,0.0,109,non renseigné,2025,109,0.0
2024,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",6,240.0,109,non renseigné,2024,109,240.0
2025,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",0,0.0,109,non renseigné,2025,109,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,110,non renseigné,2024,110,0.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,1,40.83,110,non renseigné,2025,110,40.83
2024,CHAMPAGNE,Blanc Assemblage WIMBLEDON (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,110,non renseigné,2024,110,0.0
2025,CHAMPAGNE,Blanc Assemblage WIMBLEDON (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,6,275.0,110,non renseigné,2025,110,275.0
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,110,non renseigné,2024,110,0.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,1,57.5,110,non renseigné,2025,110,57.5
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",0,0.0,110,non renseigné,2024,110,0.0
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",1,99.17,110,non renseigné,2025,110,99.17
2024,CHAMPAGNE,Rosé ! (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,110,non renseigné,2024,110,0.0
2025,CHAMPAGNE,Rosé ! (SSA) (Bio) Brut Nature 750 mL CRD,1,65.83,110,non renseigné,2025,110,65.83
2024,RATAFIA,Ratafia Soléra (SSA) 700 mL,0,0.0,110,non renseigné,2024,110,0.0
2025,RATAFIA,Ratafia Soléra (SSA) 700 mL,1,29.17,110,non renseigné,2025,110,29.17
2024,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Bio) ""Méthode Nature"" 750 mL CRD",0,0.0,110,non renseigné,2024,110,0.0
2025,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Bio) ""Méthode Nature"" 750 mL CRD",1,82.5,110,non renseigné,2025,110,82.5
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,111,non renseigné,2024,111,0.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,15120,266016.96,111,non renseigné,2025,111,266016.96
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",0,0.0,111,non renseigné,2024,111,0.0
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",180,8902.8,111,non renseigné,2025,111,8902.8
2024,CHAMPAGNE,Paradoxe,0,0.0,111,non renseigné,2024,111,0.0
2025,CHAMPAGNE,Paradoxe,2304,48142.08,111,non renseigné,2025,111,48142.08
2024,CHAMPAGNE,Rosé ! (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,111,non renseigné,2024,111,0.0
2025,CHAMPAGNE,Rosé ! (SSA) (Bio) Brut Nature 750 mL CRD,180,6472.8,111,non renseigné,2025,111,6472.8
2024,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Blanc (SSA) (Bio) ""Méthode Nature"" 750 mL CRD",0,0.0,111,non renseigné,2024,111,0.0
2025,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Blanc (SSA) (Bio) ""Méthode Nature"" 750 mL CRD",180,7282.8,111,non renseigné,2025,111,7282.8
2024,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Bio) ""Méthode Nature"" 750 mL CRD",0,0.0,111,non renseigné,2024,111,0.0
2025,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Bio) ""Méthode Nature"" 750 mL CRD",180,7282.8,111,non renseigné,2025,111,7282.8
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,112,non renseigné,2024,112,0.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,570,10801.5,112,non renseigné,2025,112,10801.5
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,113,non renseigné,2024,113,0.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,90,1705.5,113,non renseigné,2025,113,1705.5
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,113,non renseigné,2024,113,0.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,90,2250.0,113,non renseigné,2025,113,2250.0
2024,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,113,non renseigné,2024,113,0.0
2025,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,60,2280.0,113,non renseigné,2025,113,2280.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,120,2154.0,114,non renseigné,2024,114,2154.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,114,non renseigné,2025,114,0.0
2024,RATAFIA,Ratafia Soléra (SSA) 700 mL,48,720.0,114,non renseigné,2024,114,720.0
2025,RATAFIA,Ratafia Soléra (SSA) 700 mL,0,0.0,114,non renseigné,2025,114,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,115,non renseigné,2024,115,0.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,1728,31017.6,115,non renseigné,2025,115,31017.6
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,480,10080.0,116,USA,2024,116,10080.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,0,0.0,116,USA,2025,116,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 3000 mL CRD,80,3320.0,116,USA,2024,116,3320.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 3000 mL CRD,0,0.0,116,USA,2025,116,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 6000 mL CRD,80,3490.0,116,USA,2024,116,3490.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 6000 mL CRD,0,0.0,116,USA,2025,116,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,8640,155088.0,116,USA,2024,116,155088.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,-576,-10339.2,116,USA,2025,116,-10339.2
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,720,18000.0,116,USA,2024,116,18000.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,116,USA,2025,116,0.0
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",120,6600.0,116,USA,2024,116,6600.0
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",0,0.0,116,USA,2025,116,0.0
2024,CHAMPAGNE,Rosé de Saignée (SSA) (Conv.Bio) Brut Nature 750 mL CRD,240,9120.0,116,USA,2024,116,9120.0
2025,CHAMPAGNE,Rosé de Saignée (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,116,USA,2025,116,0.0
2024,RATAFIA,Ratafia Soléra (SSA) 700 mL,756,8100.0,116,USA,2024,116,8100.0
2025,RATAFIA,Ratafia Soléra (SSA) 700 mL,0,0.0,116,USA,2025,116,0.0
2024,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",60,2400.0,116,USA,2024,116,2400.0
2025,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",0,0.0,116,USA,2025,116,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,117,non renseigné,2024,117,0.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,6,113.7,117,non renseigné,2025,117,113.7
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,117,non renseigné,2024,117,0.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,21,525.0,117,non renseigné,2025,117,525.0
2024,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,117,non renseigné,2024,117,0.0
2025,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,3,114.0,117,non renseigné,2025,117,114.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,6,126.0,118,non renseigné,2024,118,126.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,6,134.85,118,non renseigné,2025,118,134.85
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,42,753.9,118,non renseigné,2024,118,753.9
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,12,227.4,118,non renseigné,2025,118,227.4
2024,CHAMPAGNE,Blanc de Chardonnay (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,118,non renseigné,2024,118,0.0
2025,CHAMPAGNE,Blanc de Chardonnay (SSA) (Bio) Brut Nature 750 mL CRD,6,345.0,118,non renseigné,2025,118,345.0
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,118,non renseigné,2024,118,0.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,12,690.0,118,non renseigné,2025,118,690.0
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,12,300.0,118,non renseigné,2024,118,300.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,118,non renseigné,2025,118,0.0
2024,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,6,228.0,118,non renseigné,2024,118,228.0
2025,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,118,non renseigné,2025,118,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,2,81.66,119,non renseigné,2024,119,81.66
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,119,non renseigné,2025,119,0.0
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,2,115.0,119,non renseigné,2024,119,115.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,119,non renseigné,2025,119,0.0
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",2,198.34,119,non renseigné,2024,119,198.34
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",0,0.0,119,non renseigné,2025,119,0.0
2024,DIVERS,Visite à 60€ TTC / personne,0,150.0,119,non renseigné,2024,119,150.0
2025,DIVERS,Visite à 60€ TTC / personne,0,0.0,119,non renseigné,2025,119,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,104,2184.0,120,non renseigné,2024,120,2184.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,12,269.7,120,non renseigné,2025,120,269.7
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,1207,21216.9,120,non renseigné,2024,120,21216.9
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,72,1364.4,120,non renseigné,2025,120,1364.4
2024,CHAMPAGNE,Blanc de Chardonnay (SSA) (Conv.Bio) Extra-Brut 750 mL CRD,6,150.0,120,non renseigné,2024,120,150.0
2025,CHAMPAGNE,Blanc de Chardonnay (SSA) (Conv.Bio) Extra-Brut 750 mL CRD,0,0.0,120,non renseigné,2025,120,0.0
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,420,10500.0,120,non renseigné,2024,120,10500.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,6,150.0,120,non renseigné,2025,120,150.0
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",86,4730.0,120,non renseigné,2024,120,4730.0
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",0,0.0,120,non renseigné,2025,120,0.0
2024,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,144,5472.0,120,non renseigné,2024,120,5472.0
2025,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,120,non renseigné,2025,120,0.0
2024,DIVERS,Palette,0,0.0,120,non renseigné,2024,120,0.0
2025,DIVERS,Palette,0,0.0,120,non renseigné,2025,120,0.0
2024,DIVERS,TRANSPORT,0,220.0,120,non renseigné,2024,120,220.0
2025,DIVERS,TRANSPORT,0,0.0,120,non renseigné,2025,120,0.0
2024,RATAFIA,Ratafia Soléra (SSA) 700 mL,27,405.0,120,non renseigné,2024,120,405.0
2025,RATAFIA,Ratafia Soléra (SSA) 700 mL,6,95.7,120,non renseigné,2025,120,95.7
2024,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",27,1080.0,120,non renseigné,2024,120,1080.0
2025,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",0,0.0,120,non renseigné,2025,120,0.0
2024,CHAMPAGNE,Blanc de Chardonnay (SSA) (Conv.Bio) Extra-Brut 750 mL CRD,12,300.0,121,France,2024,121,300.0
2025,CHAMPAGNE,Blanc de Chardonnay (SSA) (Conv.Bio) Extra-Brut 750 mL CRD,0,0.0,121,France,2025,121,0.0
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,6,150.0,121,France,2024,121,150.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,121,France,2025,121,0.0
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",6,330.0,121,France,2024,121,330.0
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",0,0.0,121,France,2025,121,0.0
2024,CHAMPAGNE,Rosé de Saignée (SSA) (Conv.Bio) Brut Nature 750 mL CRD,6,228.0,121,France,2024,121,228.0
2025,CHAMPAGNE,Rosé de Saignée (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,121,France,2025,121,0.0
2024,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Blanc (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",6,240.0,121,France,2024,121,240.0
2025,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Blanc (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",0,0.0,121,France,2025,121,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,42,753.9,122,non renseigné,2024,122,753.9
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,6,113.7,122,non renseigné,2025,122,113.7
2024,CHAMPAGNE,Blanc de Chardonnay (SSA) (Conv.Bio) Extra-Brut 750 mL CRD,8,200.0,122,non renseigné,2024,122,200.0
2025,CHAMPAGNE,Blanc de Chardonnay (SSA) (Conv.Bio) Extra-Brut 750 mL CRD,0,0.0,122,non renseigné,2025,122,0.0
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,18,450.0,122,non renseigné,2024,122,450.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,122,non renseigné,2025,122,0.0
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",12,660.0,122,non renseigné,2024,122,660.0
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",0,0.0,122,non renseigné,2025,122,0.0
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,480,12000.0,123,Chine,2024,123,12000.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,123,Chine,2025,123,0.0
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",18,990.0,123,Chine,2024,123,990.0
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",0,0.0,123,Chine,2025,123,0.0
2024,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,30,1140.0,123,Chine,2024,123,1140.0
2025,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,123,Chine,2025,123,0.0
2024,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",18,720.0,123,Chine,2024,123,720.0
2025,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",0,0.0,123,Chine,2025,123,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,18,378.0,124,Irlande,2024,124,378.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,0,0.0,124,Irlande,2025,124,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,390,7000.5,124,Irlande,2024,124,7000.5
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,300,5685.0,124,Irlande,2025,124,5685.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,4,84.0,125,France,2024,125,84.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,6,134.85,125,France,2025,125,134.85
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 3000 mL CRD,4,166.0,125,France,2024,125,166.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 3000 mL CRD,0,0.0,125,France,2025,125,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,18,323.1,125,France,2024,125,323.1
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,24,454.8,125,France,2025,125,454.8
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,6,150.0,125,France,2024,125,150.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,6,150.0,125,France,2025,125,150.0
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",0,0.0,125,France,2024,125,0.0
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",6,329.7,125,France,2025,125,329.7
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,24,504.0,126,non renseigné,2024,126,504.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,0,0.0,126,non renseigné,2025,126,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,120,2154.0,126,non renseigné,2024,126,2154.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,126,non renseigné,2025,126,0.0
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,78,1950.0,126,non renseigné,2024,126,1950.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,126,non renseigné,2025,126,0.0
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",36,1980.0,126,non renseigné,2024,126,1980.0
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",0,0.0,126,non renseigné,2025,126,0.0
2024,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,42,1596.0,126,non renseigné,2024,126,1596.0
2025,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,126,non renseigné,2025,126,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,12,230.0,127,non renseigné,2024,127,230.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,127,non renseigné,2025,127,0.0
2024,RATAFIA,Ratafia Soléra (SSA) 700 mL,6,50.0,127,non renseigné,2024,127,50.0
2025,RATAFIA,Ratafia Soléra (SSA) 700 mL,0,0.0,127,non renseigné,2025,127,0.0
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",0,0.0,128,non renseigné,2024,128,0.0
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",1,90.83,128,non renseigné,2025,128,90.83
2024,CHAMPAGNE,Paradoxe,0,0.0,128,non renseigné,2024,128,0.0
2025,CHAMPAGNE,Paradoxe,18,722.5,128,non renseigné,2025,128,722.5
2024,RATAFIA,Ratafia Soléra (SSA) 700 mL,0,0.0,128,non renseigné,2024,128,0.0
2025,RATAFIA,Ratafia Soléra (SSA) 700 mL,17,354.17,128,non renseigné,2025,128,354.17
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,84,1764.0,129,Autriche,2024,129,1764.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,0,0.0,129,Autriche,2025,129,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 3000 mL CRD,12,498.0,129,Autriche,2024,129,498.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 3000 mL CRD,0,0.0,129,Autriche,2025,129,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 6000 mL CRD,24,1047.0,129,Autriche,2024,129,1047.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 6000 mL CRD,0,0.0,129,Autriche,2025,129,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,480,8616.0,129,Autriche,2024,129,8616.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,129,Autriche,2025,129,0.0
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,240,6000.0,129,Autriche,2024,129,6000.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,129,Autriche,2025,129,0.0
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",90,4950.0,129,Autriche,2024,129,4950.0
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",0,0.0,129,Autriche,2025,129,0.0
2024,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,240,9120.0,129,Autriche,2024,129,9120.0
2025,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,129,Autriche,2025,129,0.0
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,130,non renseigné,2024,130,0.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,240,6468.0,130,non renseigné,2025,130,6468.0
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,150,3750.0,130,non renseigné,2024,130,3750.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,130,non renseigné,2025,130,0.0
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",6,330.0,130,non renseigné,2024,130,330.0
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",0,0.0,130,non renseigné,2025,130,0.0
